,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
213,ASE4122-003,ASE4122,3,항공우주종합설계 1,4,2.0,전공필수,[   0    0    0    0    0 8064    0],"최기영,유창경,김종한,목성훈",절대평가, 
214,ASE4122-004,ASE4122,4,항공우주종합설계 1,4,2.0,전공필수,[   0    0    0    0    0 8064    0],"김정호,이창열",절대평가, 
234,BIO3101-001,BIO3101,1,생물학연구방법실습 1,3,2.0,전공선택,[     0      0      0      0      0 130560      0],이한솔,절대평가,"영어,English"
246,BNF2303-001,BNF2303,1,회계원론,2,3.0,전공필수,[    0     0     0     0     0 32256     0],강경이,절대평가, 
249,BNF3103-001,BNF3103,1,국제재무론,3,3.0,전공선택,[    0     0     0     0     0 32256     0],이기환,상대평가, 
254,BNF4202-001,BNF4202,1,국제금융시장,4,3.0,전공선택,[    0     0     0     0     0 32256     0],강재택,상대평가, 
262,BPE3101-001,BPE3101,1,면역학,3,3.0,전공필수,[    0     0     0     0     0 32256     0],강승훈,상대평가, 
267,BPE4102-001,BPE4102,1,유전공학,4,3.0,전공필수,[    0     0     0     0     0 32256     0],"김응수,최시선",상대평가, 
392,CBA1102-010,CBA1102,10,경영학원론,1,3.0,교양필수,[    0     0     0     0     0 32256     0],양성문,상대평가, 
1319,GEB1107-031,GEB1107,31,의사소통 영어,1,3.0,교양필수,[    0     0     0     0     0 32256     0],스티브콘틱,상대평가,미래융합대학 전용분반
2084,ITC2203-001,ITC2203,1,인터넷프로그래밍,전체,3.0,전공선택,[14680064        0        0        0        0     3584        0],차상진,절대평가, 
2092,ITC3601-001,ITC3601,1,소프트웨어공학,3,3.0,전공선택,[    0     0     0     0     0 32256     0],김태간,상대평가, 
2095,ITC4604-001,ITC4604,1,HCI,4,3.0,전공선택,[    0     0     0     0     0 32256     0],남춘성,절대평가, 
2098,ITC4616-001,ITC4616,1,AI임베디드컴퓨팅,4,3.0,전공선택,[    0     0     0     0     0 32256     0],성낙현,절대평가, 
2160,MCT1001-001,MCT1001,1,디지털논리회로,1,3.0,교양필수,[    0     0     0     0     0 32256     0],정건옥,상대평가, 
2161,MCT2002-001,MCT2002,1,일반역학,2,3.0,교양필수,[    0     0     0     0     0 32256     0],이우형,상대평가, 
2166,MCT3101-001,MCT3101,1,동역학,3,3.0,전공선택,[    0     0     0     0     0 32256     0],최종호,상대평가, 
2173,MCT4103-001,MCT4103,1,전기기기,4,3.0,전공선택,[    0     0     0     0     0 32256     0],서정민,상대평가, 
2329,MTH1001-038,MTH1001,38,일반수학 1,1,3.0,교양필수,[    0     0     0     0     0 32256     0],박승보,상대평가, 
2331,MTH1001-040,MTH1001,40,일반수학 1,1,3.0,교양필수,[    0     0     0     0     0 32256     0],박용철,상대평가, 
2683,SIM1002-002,SIM1002,2,경영자료처리이론,1,3.0,교양필수,[    0     0     0     0     0 32256     0],정승민,절대평가, 
2690,SIM2202-001,SIM2202,1,소비자행동론,2,3.0,전공선택,[    0     0     0     0     0 32256     0],이재진,상대평가, 
2695,SIM3201-001,SIM3201,1,마케팅커뮤니케이션,3,3.0,전공선택,[    0     0     0     0     0 32256     0],성준현,상대평가, 
2703,SIM4401-001,SIM4401,1,국제경영,4,3.0,전공선택,[    0     0     0     0     0 32256     0],이성준,상대평가, 
